,id,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,train_or_test
1136,1136,42, Private,37869, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,train
1137,1137,22, Private,189950, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States, <=50K,train
1138,1138,76, Private,124191, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,train
1139,1139,49, Private,38563, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,56, United-States, >50K,train
1140,1140,31, Federal-gov,207301, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K,train
1141,1141,42, Private,116632, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K,train
1142,1142,45, Local-gov,238386, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K,train
1143,1143,27, Federal-gov,508336, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,48, United-States, <=50K,train
1144,1144,44, Self-emp-not-inc,179557, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50K,train
1145,1145,34, Private,158420, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K,train
1146,1146,22, Private,188569, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K,train
1147,1147,66, Private,98837, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,train
1148,1148,35, Private,187119, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,1980,65, United-States, <=50K,train
1149,1149,47, Private,178309, 9th,5, Never-married, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K,train
1150,1150,28, Private,188711, Bachelors,13, Never-married, Transport-moving, Unmarried, White, Male,0,0,20, United-States, <=50K,train
1151,1151,44, Private,123983, Bachelors,13, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K,train
1152,1152,39, Private,127772, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,3103,0,44, United-States, >50K,train
1153,1153,36, Local-gov,318972, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,65, United-States, <=50K,train
1154,1154,49, Private,168211, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,40, United-States, >50K,train
1155,1155,39, Local-gov,203070, HS-grad,9, Separated, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K,train
1156,1156,25, Private,221757, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,3325,0,45, United-States, <=50K,train
1157,1157,27, Private,127796, 5th-6th,3, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,35, Mexico, <=50K,train
1158,1158,59, Private,296253, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K,train
1159,1159,52, Private,147876, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,15024,0,60, United-States, >50K,train
1160,1160,49, Private,186078, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K,train
1161,1161,34, Private,268051, Some-college,10, Married-civ-spouse, Protective-serv, Other-relative, Black, Female,0,0,25, Haiti, <=50K,train
1162,1162,67, Self-emp-inc,76860, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K,train
1163,1163,49, Private,125421, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K,train
1164,1164,66, Self-emp-not-inc,298834, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K,train
1165,1165,22, Private,230574, 10th,6, Never-married, Transport-moving, Own-child, White, Male,0,0,25, United-States, <=50K,train
1166,1166,45, Private,191914, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Female,0,0,55, United-States, <=50K,train
1167,1167,41, State-gov,144928, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K,train
1168,1168,63, Self-emp-not-inc,167501, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,20051,0,10, United-States, >50K,train
1169,1169,24, Private,127139, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K,train
1170,1170,33, Private,175697, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K,train
1171,1171,30, Private,203277, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K,train
1172,1172,60, Private,106850, 10th,6, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K,train
1173,1173,28, Private,104024, Some-college,10, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K,train
1174,1174,36, Private,184659, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,52, United-States, <=50K,train
1175,1175,26, Private,266912, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K,train
1176,1176,75, Private,111177, Bachelors,13, Widowed, Protective-serv, Not-in-family, White, Female,25124,0,16, United-States, >50K,train
1177,1177,51, Private,246519, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2105,0,45, United-States, <=50K,train
1178,1178,52, Private,94391, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K,train
1179,1179,48, State-gov,55863, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1902,46, United-States, >50K,train
1180,1180,26, Self-emp-not-inc,219897, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K,train
1181,1181,24, Private,42706, Assoc-voc,11, Never-married, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K,train
1182,1182,41, Self-emp-not-inc,66632, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K,train
1183,1183,31, Private,42900, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,37, United-States, <=50K,train
1184,1184,17, Private,329783, 10th,6, Never-married, Sales, Other-relative, White, Female,0,0,10, United-States, <=50K,train
1185,1185,43, Self-emp-not-inc,349341, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K,train
1186,1186,55, Private,227158, Bachelors,13, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K,train
1187,1187,30, Private,190385, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, >50K,train
1188,1188,44, Private,326232, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,0,2547,50, United-States, >50K,train
1189,1189,20, Private,431745, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,14, United-States, <=50K,train
1190,1190,45, Private,99179, 11th,7, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K,train
1191,1191,57, Private,69884, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K,train
1192,1192,50, Self-emp-inc,195322, Doctorate,16, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K,train
1193,1193,32, Private,242150, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,38, United-States, <=50K,train
1194,1194,21, Private,538319, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K,train
1195,1195,39, Private,19914, Some-college,10, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K,train
1196,1196,44, Private,161819, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K,train
1197,1197,26, Private,125680, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,16, Japan, <=50K,train
1198,1198,54, Self-emp-not-inc,123011, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,52, United-States, >50K,train
1199,1199,20, Private,376474, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,32, United-States, <=50K,train
1200,1200,34, State-gov,98101, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,45, United-States, >50K,test
1201,1201,34, Private,142897, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,35, Taiwan, >50K,test
1202,1202,24, Private,306779, Assoc-voc,11, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K,test
1203,1203,25, Private,188488, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K,test
1204,1204,25, Federal-gov,207342, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K,test
1205,1205,49, Private,169818, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, United-States, >50K,test
1206,1206,49, State-gov,213307, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K,test
1207,1207,23, Private,87528, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K,test
1208,1208,22, Private,100587, Some-college,10, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K,test
1209,1209,33, Private,40681, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,3674,0,16, United-States, <=50K,test
1210,1210,37, Private,188540, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, United-States, >50K,test
1211,1211,43, Private,274363, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, England, >50K,test
1212,1212,22, Private,228452, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K,test
1213,1213,30, Private,29662, Assoc-acdm,12, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, United-States, >50K,test
1214,1214,19, Private,375077, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K,test
1215,1215,20, Private,81853, Some-college,10, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K,test
1216,1216,54, Private,285854, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K,test
1217,1217,30, Private,204374, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,1741,48, United-States, <=50K,test
1218,1218,21, Private,212619, Assoc-voc,11, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K,test
1219,1219,52, Self-emp-not-inc,173839, 10th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K,test
1220,1220,51, Private,41474, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K,test
1221,1221,29, Local-gov,107411, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States, <=50K,test
1222,1222,69, Private,183958, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,8, United-States, <=50K,test
1223,1223,73, Local-gov,232871, 7th-8th,4, Married-civ-spouse, Protective-serv, Husband, White, Male,2228,0,10, United-States, <=50K,test
1224,1224,33, Private,208405, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K,test
1225,1225,34, Private,509364, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K,test
1226,1226,45, Private,241350, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K,test
1227,1227,44, Private,32000, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,18, United-States, >50K,test
1228,1228,31, Private,118901, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K,test
1229,1229,65, Private,266081, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K,test
1230,1230,57, Self-emp-inc,119253, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,15024,0,65, United-States, >50K,test
1231,1231,63, Self-emp-not-inc,150389, Bachelors,13, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K,test
1232,1232,41, Private,160837, 11th,7, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Guatemala, <=50K,test
1233,1233,44, Private,373050, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,test
1234,1234,39, Self-emp-inc,329980, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K,test
1235,1235,50, Private,176924, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K,test
1236,1236,49, Private,122493, HS-grad,9, Widowed, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K,test
1237,1237,52, Self-emp-not-inc,252903, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K,test
1238,1238,28, Private,76714, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States, >50K,test
1239,1239,23, Private,54472, Some-college,10, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K,test
1240,1240,30, Private,230224, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, >50K,test
1241,1241,45, Private,149640, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,test
1242,1242,32, Private,420895, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,test
1243,1243,23, Private,121471, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,test
1244,1244,68, Private,67791, Some-college,10, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K,test
1245,1245,35, Private,123606, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K,test
1246,1246,27, Private,158156, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,42, United-States, <=50K,test
1247,1247,42, Local-gov,445382, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K,test
1248,1248,38, Private,31069, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, United-States, >50K,test
1249,1249,48, State-gov,327886, Doctorate,16, Divorced, Prof-specialty, Own-child, White, Male,0,0,50, United-States, >50K,test
1250,1250,60, Private,123992, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K,test
1251,1251,38, Local-gov,123983, Bachelors,13, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,1741,40, Vietnam, <=50K,test
1252,1252,35, Private,163392, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K,test
1253,1253,43, Local-gov,293535, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K,test
1254,1254,19, Private,365640, HS-grad,9, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,45, United-States, <=50K,test
1255,1255,54, Self-emp-not-inc,179704, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K,test
1256,1256,48, Self-emp-inc,192945, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K,test
1257,1257,31, Private,220066, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,14344,0,50, United-States, >50K,test
1258,1258,40, Private,256202, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K,test
1259,1259,33, Local-gov,119829, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,60, United-States, <=50K,test
1260,1260,34, Private,229732, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,test
1261,1261,61, Self-emp-not-inc,244087, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, >50K,test
1262,1262,24, Private,198148, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K,test
1263,1263,32, Private,80058, 11th,7, Divorced, Sales, Not-in-family, White, Male,0,0,43, United-States, >50K,test
1264,1264,63, Federal-gov,217994, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K,test
1265,1265,43, Federal-gov,369468, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K,test
1266,1266,46, Self-emp-not-inc,246212, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K,test
1267,1267,67, Private,171584, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,6514,0,7, United-States, >50K,test
1268,1268,61, Local-gov,192060, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K,test
1269,1269,30, Private,197058, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K,test
1270,1270,28, Private,303954, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,42, United-States, >50K,test
1271,1271,49, Self-emp-inc,125892, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K,test
1272,1272,21, Private,124242, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K,test
1273,1273,38, Private,180342, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K,test
1274,1274,29, Private,421065, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States, <=50K,test
1275,1275,39, Private,103986, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,1590,40, United-States, <=50K,test
1276,1276,30, Local-gov,261319, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,test
1277,1277,30, Private,103649, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, >50K,test
1278,1278,58, Self-emp-inc,183870, 10th,6, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K,test
1279,1279,24, Private,233777, Some-college,10, Never-married, Sales, Unmarried, White, Male,0,0,50, Mexico, <=50K,test
1280,1280,54, Self-emp-inc,166459, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, United-States, >50K,test
1281,1281,53, Private,166368, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K,test
1282,1282,47, State-gov,141483, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,test
1283,1283,27, Self-emp-not-inc,208406, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K,test
1284,1284,48, Private,176026, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K,test
1285,1285,37, Private,86150, Bachelors,13, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,30, United-States, >50K,test
1286,1286,51, Private,270194, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,test
1287,1287,55, Private,197422, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,40, United-States, >50K,test
1288,1288,30, Private,177675, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K,test
1289,1289,27, Private,29904, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K,test
1290,1290,19, Private,263338, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K,test
1291,1291,36, Private,200904, Assoc-acdm,12, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,21, Haiti, <=50K,test
1292,1292,36, Private,128757, Bachelors,13, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,36, United-States, >50K,test
1293,1293,31, Private,157887, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K,test
1294,1294,60, Private,201965, Some-college,10, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K,test
1295,1295,45, Private,166107, Masters,14, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K,test
1296,1296,67, Local-gov,258973, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K,test
1297,1297,18, Private,152545, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K,test
1298,1298,37, Private,349116, HS-grad,9, Never-married, Sales, Not-in-family, Black, Male,0,0,44, United-States, <=50K,test
1299,1299,19, Private,125010, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,45, United-States, <=50K,test
1300,1300,53, Private,156843, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,1564,54, United-States, >50K,test
1301,1301,55, Self-emp-inc,124137, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,35, Greece, >50K,test
1302,1302,47, Private,326857, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, United-States, <=50K,test
1303,1303,50, Private,171338, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K,test
1304,1304,33, Private,117963, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,test
1305,1305,37, Self-emp-inc,217054, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K,test
1306,1306,27, Private,284196, 10th,6, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K,test
1307,1307,44, Self-emp-not-inc,234885, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K,test
1308,1308,24, State-gov,147253, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K,test
1309,1309,42, Private,250121, 11th,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K,test
1310,1310,32, Private,123429, 10th,6, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K,test
1311,1311,37, Local-gov,118909, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K,test
1312,1312,44, Self-emp-not-inc,483201, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K,test
1313,1313,37, Private,910398, Bachelors,13, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K,test
1314,1314,42, Self-emp-not-inc,303044, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K,test
1315,1315,36, Self-emp-not-inc,105021, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K,test
1316,1316,42, Private,221172, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,test
1317,1317,41, Private,102332, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K,test
1318,1318,26, Private,60726, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K,test
1319,1319,48, Self-emp-not-inc,58683, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, >50K,test
1320,1320,54, Private,206369, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,50, United-States, >50K,test
1321,1321,29, Private,40083, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Canada, <=50K,test
1322,1322,42, Private,102606, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K,test
1323,1323,25, Private,304032, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,36, United-States, <=50K,test
1324,1324,52, Private,152234, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,40, Japan, >50K,test
1325,1325,25, Private,212302, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K,test
1326,1326,55, Self-emp-not-inc,52888, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,10, United-States, <=50K,test
1327,1327,40, Private,173607, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,test
1328,1328,44, Private,343591, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,14344,0,40, United-States, >50K,test
1329,1329,51, Private,175339, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,47, United-States, >50K,test
1330,1330,20, Private,324469, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K,test
1331,1331,41, Private,194636, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K,test
1332,1332,40, Private,216237, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K,test
1333,1333,25, Private,109872, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K,test
1334,1334,37, Private,280464, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,80, United-States, >50K,test
1335,1335,35, Private,410034, Some-college,10, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K,test
1336,1336,38, Private,27997, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K,test
1337,1337,54, Private,398212, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,5013,0,40, United-States, <=50K,test
1338,1338,24, Private,213977, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,test
1339,1339,36, Private,127306, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K,test
1340,1340,51, Private,128143, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K,test
1341,1341,37, State-gov,160402, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K,test
1342,1342,45, State-gov,207847, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K,test
1343,1343,58, Self-emp-inc,210563, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,15024,0,35, United-States, >50K,test
1344,1344,28, Self-emp-not-inc,125442, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K,test
1345,1345,29, Private,112031, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K,test
1346,1346,30, Private,432565, Assoc-voc,11, Married-civ-spouse, Tech-support, Other-relative, White, Female,0,0,40, Canada, >50K,test
1347,1347,45, Self-emp-inc,197332, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K,test
