id,actual,SVM(100),SVM(100W),SVM(500),SVM(500W),Tree(3),Tree(3W),RandForest,RandForest-Bal
9094,True,True,True,True,True,True,True,True,True
9095,True,True,True,True,True,True,True,True,True
9096,True,True,True,True,True,True,True,True,True
9097,True,True,True,True,True,True,True,True,True
9098,True,True,True,True,True,True,True,True,True
9099,True,True,True,True,True,False,False,True,True
9100,True,True,True,True,True,True,True,True,True
9101,True,True,True,True,True,True,True,True,True
9102,True,True,True,True,True,False,True,True,True
9103,True,True,True,True,True,True,True,True,True
9104,True,True,False,True,True,True,True,True,False
9105,True,True,False,True,True,True,True,True,True
9106,True,True,True,True,True,True,True,True,True
9107,True,True,False,True,True,True,False,True,True
9108,True,True,True,True,True,True,False,True,True
9109,True,True,False,True,True,True,True,True,True
9110,True,True,True,True,True,True,True,True,True
9111,True,True,True,True,True,True,True,True,True
9112,True,True,True,True,True,True,True,True,True
9113,True,True,True,True,True,True,True,True,True
9114,True,True,True,True,True,True,True,True,True
9115,False,False,False,False,False,True,False,True,True
9116,False,True,False,False,False,True,True,True,True
9117,False,True,False,False,False,False,False,True,True
9118,True,True,True,True,True,True,True,True,True
9119,True,True,True,True,True,True,True,True,True
9120,True,True,True,True,True,True,True,True,True
9121,True,True,False,True,True,True,True,True,True
9122,True,True,True,True,True,True,False,True,True
9123,True,True,True,True,True,True,True,True,True
9124,True,True,True,True,True,True,True,True,True
9125,True,True,False,False,False,True,False,True,True
9126,True,True,True,True,True,False,False,True,True
9127,True,True,True,True,True,True,True,True,True
9128,True,True,True,True,True,True,True,True,True
9129,True,True,True,True,True,True,True,True,True
9130,True,True,True,True,True,True,True,True,True
9131,True,True,True,True,True,True,True,True,True
9132,True,True,True,True,True,True,True,True,True
9133,False,False,False,False,False,True,False,False,False
9134,False,True,False,True,True,True,True,True,True
9135,True,False,False,False,False,True,True,True,True
9136,True,True,True,True,True,True,True,True,True
9137,True,True,False,True,True,True,False,True,True
9138,False,True,False,False,False,True,False,False,False
9139,True,True,True,True,True,True,False,True,True
9140,True,True,True,True,True,True,False,True,True
9141,True,True,True,True,True,True,False,True,True
9142,True,True,True,True,True,True,True,True,True
9143,True,True,True,True,True,True,False,True,True
9144,True,True,True,True,True,True,False,True,True
9145,True,True,True,True,True,True,False,True,True
9146,True,True,True,True,True,True,False,True,True
9147,True,True,True,True,True,True,True,True,True
9148,True,True,True,True,True,True,False,True,True
9149,True,True,True,True,True,True,True,True,True
9150,True,True,False,True,True,True,False,True,True
9151,True,True,True,True,True,True,True,True,True
9152,True,True,True,True,True,True,False,True,True
9153,True,True,True,True,True,True,True,True,True
9154,True,True,True,True,True,True,True,True,True
9155,True,True,True,True,True,True,True,True,True
9156,True,True,True,True,True,True,True,True,True
9157,True,True,True,True,True,True,True,True,True
9158,True,True,True,True,True,True,True,True,True
9159,True,True,True,True,True,True,True,True,True
9160,True,True,True,True,True,True,True,True,True
9161,True,True,True,True,True,True,True,True,True
9162,True,True,True,True,True,True,False,True,True
9163,True,True,False,False,True,True,False,True,True
9164,True,True,True,True,True,True,False,True,True
9165,True,True,True,True,True,False,False,True,True
9166,True,True,True,True,True,True,False,True,True
9167,False,True,False,False,False,True,False,True,True
9168,True,True,True,True,True,True,False,True,True
9169,True,True,True,True,True,False,False,True,True
9170,True,True,False,True,True,True,True,True,True
9171,True,True,True,True,True,True,True,True,True
9172,True,True,True,True,True,True,True,True,False
9173,True,True,True,True,True,True,True,True,True
9174,True,True,True,True,True,True,True,True,True
9175,True,True,True,True,True,False,False,False,True
9176,True,True,True,True,True,True,True,True,True
9177,True,True,True,True,True,True,True,True,True
9178,True,True,True,True,True,True,True,True,True
9179,True,True,True,True,True,False,False,True,True
9180,True,True,True,True,True,True,True,True,True
9181,True,True,True,True,True,True,True,True,True
9182,False,True,True,True,True,True,True,True,True
9183,True,True,True,True,True,True,True,True,True
9184,True,True,True,True,True,True,True,True,True
9185,True,True,True,True,True,True,True,True,True
9186,True,True,True,True,True,True,True,True,True
9187,True,True,False,True,True,True,True,True,True
9188,True,True,False,False,True,True,True,True,True
9189,True,True,False,True,True,True,False,True,True
9190,True,True,True,True,True,True,True,True,True
9191,True,True,True,True,True,True,True,True,True
9192,True,True,True,True,True,False,False,True,True
9193,True,True,True,True,True,True,True,True,True
9194,True,True,True,True,True,True,True,True,True
9195,True,True,False,True,True,True,True,True,True
9196,True,True,True,True,True,True,True,True,True
9197,True,True,True,True,True,True,True,True,True
9198,True,True,True,True,True,False,True,True,True
9199,True,True,True,True,True,True,True,True,True
9200,True,True,True,True,True,True,True,True,True
9201,True,True,True,True,True,True,True,True,True
9202,True,True,True,True,True,True,True,True,True
9203,True,True,True,True,True,True,True,True,True
9204,True,True,False,False,False,False,False,True,True
9205,True,True,True,True,True,True,False,True,True
9206,True,True,True,True,True,True,True,True,True
9207,True,True,True,True,True,True,True,True,True
9208,False,True,False,True,True,True,True,True,True
9209,True,True,True,True,True,True,False,True,True
9210,False,True,False,False,False,True,True,True,True
9211,True,True,True,True,True,True,True,True,True
9212,True,True,True,True,True,True,True,True,True
9213,True,True,True,True,True,True,True,True,True
9214,True,True,True,True,True,False,False,True,True
9215,True,True,False,False,False,True,False,True,True
9216,True,True,True,True,True,True,True,True,True
9217,True,True,False,True,True,True,True,True,True
9218,True,True,True,True,True,True,True,True,True
9219,True,True,True,True,True,True,True,True,True
9220,False,True,True,True,True,True,False,True,True
9221,True,True,False,True,True,True,True,True,True
9222,True,True,True,True,True,True,True,True,True
9223,True,True,True,True,True,True,True,True,True
9224,True,True,False,True,True,True,True,True,True
9225,True,True,True,True,True,True,True,True,True
9226,True,True,True,True,True,True,True,True,True
9227,True,True,False,True,True,True,False,True,True
9228,True,True,False,True,True,True,False,True,True
9229,True,True,True,True,True,True,True,True,True
9230,True,True,True,True,True,True,True,True,True
9231,True,True,True,True,True,True,False,True,True
9232,True,True,False,True,True,True,True,True,True
9233,True,True,True,True,True,False,True,True,True
9234,False,True,False,False,False,True,True,True,True
9235,True,True,True,True,True,True,True,True,True
9236,False,False,False,False,False,True,False,True,True
9237,False,True,False,False,False,True,True,True,True
9238,True,True,True,True,True,True,True,True,True
9239,True,True,True,True,True,True,True,True,True
9240,True,True,True,True,True,True,True,True,True
9241,True,True,True,True,True,True,True,True,True
9242,True,True,True,True,True,True,True,True,True
9243,True,True,True,True,True,True,True,True,True
9244,True,True,False,False,False,True,True,True,True
9245,True,True,True,True,True,True,True,True,True
9246,True,True,True,True,True,True,True,True,True
9247,True,True,True,True,True,True,True,True,True
9248,True,True,True,True,True,True,True,True,True
9249,True,True,True,True,True,True,True,True,True
9250,True,True,True,True,True,True,False,True,True
9251,True,True,False,True,True,True,True,True,True
9252,True,True,True,True,True,True,False,True,True
9253,True,True,True,True,True,True,True,True,True
9254,True,True,True,True,True,True,True,True,True
9255,True,True,True,True,True,True,True,True,True
9256,True,True,False,False,False,True,False,True,True
9257,True,True,True,True,True,False,False,True,True
9258,True,True,True,True,True,True,False,True,True
9259,True,True,True,True,True,True,True,True,True
9260,False,True,False,False,False,True,False,False,True
9261,True,True,True,True,True,True,False,True,True
9262,True,True,True,True,True,True,True,True,True
9263,False,True,True,True,True,True,False,True,True
9264,True,True,True,True,True,True,True,True,True
9265,True,True,True,True,True,True,True,True,True
9266,True,True,True,True,True,True,True,True,True
9267,True,True,True,True,True,True,True,True,True
9268,True,True,True,True,True,True,True,True,True
9269,True,True,True,True,True,True,True,True,True
9270,True,True,True,True,True,True,True,True,True
9271,True,True,True,True,True,True,True,True,True
9272,True,True,True,True,True,True,True,True,True
9273,True,True,False,True,True,True,False,True,True
9274,True,True,True,True,True,True,False,True,True
9275,False,True,False,True,True,True,False,False,False
9276,True,True,True,True,True,True,True,True,True
9277,True,True,True,True,True,True,True,True,True
9278,True,True,True,True,True,False,False,True,True
9279,True,True,False,True,True,True,True,True,True
9280,False,True,True,True,True,True,True,True,True
9281,True,True,True,True,True,True,False,True,True
9282,True,True,False,True,True,False,True,True,True
9283,True,True,True,True,True,True,True,True,True
9284,True,True,True,True,True,True,False,True,True
9285,False,False,False,False,False,True,False,True,False
9286,False,False,False,False,False,True,False,True,False
9287,True,True,True,True,True,False,False,True,True
9288,True,True,True,True,True,True,True,True,True
9289,True,True,True,True,True,True,True,True,True
9290,True,True,True,True,True,True,True,True,True
9291,True,True,True,True,True,True,True,True,True
9292,True,True,True,True,True,True,True,True,True
9293,True,True,True,True,True,True,True,True,True
9294,True,True,True,True,True,True,True,True,True
9295,True,True,True,True,True,True,False,True,True
9296,True,True,True,True,True,False,False,True,True
9297,True,True,True,True,True,True,True,True,True
9298,True,True,True,True,True,True,True,True,True
9299,True,True,True,True,True,True,True,True,True
9300,True,True,True,True,True,True,True,True,True
9301,True,True,True,True,True,True,True,True,True
9302,True,True,True,True,True,True,True,True,True
9303,True,True,True,True,True,True,False,True,True
9304,True,True,True,True,True,True,True,True,True
9305,False,True,False,False,False,True,False,True,True
9306,True,True,True,True,True,True,True,True,True
9307,True,True,False,True,True,True,True,True,True
9308,True,True,True,True,True,True,True,True,True
9309,True,True,False,False,False,True,False,True,True
9310,True,True,True,True,True,True,True,True,True
9311,False,True,True,True,True,True,True,True,True
9312,True,True,True,True,True,True,True,True,True
9313,True,True,True,True,True,True,True,True,True
9314,True,True,True,True,True,True,False,True,True
9315,True,True,True,True,True,True,True,True,True
9316,True,True,True,True,True,True,True,True,True
9317,True,True,True,True,True,True,False,True,True
9318,True,False,False,False,False,False,False,True,True
9319,False,True,True,True,True,True,True,False,False
9320,False,True,False,False,False,True,False,True,True
9321,True,True,True,True,True,True,True,True,True
9322,True,True,True,True,True,True,True,True,True
9323,True,True,True,True,True,True,True,True,True
9324,True,True,True,True,True,True,False,True,True
9325,True,True,True,True,True,True,True,True,True
9326,True,True,True,True,True,False,False,True,True
9327,True,True,True,True,True,True,True,True,True
9328,True,True,True,True,True,True,True,True,True
9329,False,True,True,True,True,True,True,False,False
9330,True,True,True,True,True,True,True,True,True
9331,False,False,False,False,False,True,False,True,True
9332,False,True,True,True,True,True,False,True,True
9333,True,True,True,True,True,True,True,True,True
9334,True,True,True,True,True,True,True,True,True
9335,True,True,True,True,True,True,True,True,True
9336,False,True,True,True,True,True,True,True,True
9337,False,True,True,True,True,True,True,True,True
9338,True,True,True,True,True,True,True,True,True
9339,False,True,True,True,True,True,False,True,True
9340,False,True,False,True,True,True,False,False,False
9341,True,True,True,True,True,True,True,True,True
9342,True,True,False,True,True,True,True,True,True
9343,True,False,False,True,False,True,True,True,True
9344,False,True,False,False,False,True,False,False,True
9345,False,True,False,False,True,True,False,False,False
9346,True,True,True,True,True,True,True,True,True
9347,False,True,False,False,True,True,False,False,False
9348,False,True,False,False,True,True,True,True,True
9349,True,True,True,True,True,True,True,True,True
9350,True,True,True,True,True,True,True,True,True
9351,True,True,True,True,True,True,False,True,True
9352,True,True,True,True,True,True,True,True,True
9353,True,True,True,True,True,True,True,True,True
9354,True,True,True,True,True,True,False,True,True
9355,True,True,True,True,True,True,True,True,True
9356,True,True,True,True,True,True,True,True,True
9357,True,True,True,True,True,True,False,True,True
9358,True,True,True,True,True,True,False,True,True
9359,True,True,True,True,True,True,True,True,True
9360,False,True,False,True,True,True,True,False,False
9361,False,True,False,True,True,True,True,False,False
9362,False,True,False,False,False,True,False,True,False
9363,True,True,True,True,True,True,True,True,True
9364,True,True,False,True,True,True,False,True,True
9365,True,True,True,True,True,True,False,True,True
9366,True,True,False,True,True,True,True,True,True
9367,True,True,False,True,True,True,True,True,True
9368,True,True,True,True,True,True,False,True,True
9369,True,True,True,True,True,True,False,True,True
9370,True,True,True,True,True,True,False,True,True
9371,True,True,True,True,True,True,False,True,True
9372,True,True,True,True,True,True,True,True,True
9373,True,True,False,False,True,True,True,True,True
9374,True,True,True,True,True,False,True,True,True
9375,True,True,True,True,True,False,True,True,True
9376,True,True,True,True,True,True,True,True,True
9377,True,True,True,True,True,True,True,True,True
9378,True,True,True,True,True,True,True,True,True
9379,True,True,True,True,True,True,False,True,True
9380,True,True,False,True,True,True,True,True,True
9381,True,True,True,True,True,False,False,True,True
9382,True,True,True,True,True,True,True,True,True
9383,True,True,True,True,True,True,True,True,True
9384,True,True,True,True,True,True,False,True,True
9385,True,True,True,True,True,True,False,True,True
9386,True,True,True,True,True,True,True,True,True
9387,True,True,True,True,True,True,True,True,True
9388,True,True,True,True,True,True,True,True,True
9389,False,False,False,False,False,True,False,False,False
9390,True,True,True,True,True,True,True,True,True
9391,True,True,True,True,True,True,True,True,True
9392,True,True,True,True,True,True,True,True,True
9393,True,True,True,True,True,True,False,True,True
9394,True,True,True,True,True,True,False,True,True
9395,True,True,True,True,True,True,True,True,True
9396,True,True,True,True,True,True,False,True,True
9397,True,True,True,True,True,True,True,True,True
9398,False,True,False,False,False,True,True,True,True
9399,False,True,False,False,False,True,False,True,True
9400,True,True,True,True,True,True,False,True,True
9401,False,True,True,True,True,True,False,True,True
9402,True,True,True,True,True,True,False,True,True
9403,False,True,False,True,True,False,False,False,False
9404,False,True,False,False,False,True,False,True,True
9405,True,True,True,True,True,True,True,True,True
9406,False,True,False,False,False,True,False,True,True
9407,True,True,False,True,True,True,True,True,True
9408,True,True,False,True,True,True,False,True,True
9409,False,True,False,False,False,True,True,True,True
9410,True,True,True,True,True,True,False,True,True
9411,True,True,True,True,True,True,False,True,True
9412,True,True,True,True,True,True,True,True,True
9413,True,True,True,True,True,True,False,True,True
9414,True,True,True,True,True,True,False,True,True
9415,True,True,True,True,True,True,False,True,True
9416,True,True,True,True,True,True,True,True,True
9417,True,True,True,True,True,True,True,True,True
9418,True,True,True,True,True,True,True,True,True
9419,True,True,False,True,True,True,True,True,True
9420,False,True,False,False,False,True,True,True,False
9421,False,True,False,False,False,True,True,True,False
9422,True,True,True,True,True,True,True,True,True
9423,True,True,True,True,True,True,False,True,True
9424,True,True,True,True,True,True,True,True,True
9425,False,True,False,False,False,True,True,False,False
9426,False,True,False,False,True,True,False,False,False
9427,False,True,False,True,True,True,True,False,False
9428,True,True,True,False,True,True,True,True,True
9429,True,True,False,False,False,True,True,True,True
9430,True,True,True,True,True,True,False,True,True
9431,True,True,True,True,True,True,False,True,True
9432,True,True,True,True,True,True,True,True,True
9433,True,True,True,True,True,True,True,True,True
9434,False,True,True,True,True,True,True,True,False
9435,True,True,True,True,True,True,True,True,True
9436,False,True,True,True,True,True,True,False,False
9437,True,True,True,True,True,True,True,True,True
9438,True,True,True,True,True,True,True,True,True
9439,True,True,True,True,True,True,True,True,True
9440,True,True,True,True,True,True,True,True,True
9441,True,True,True,True,True,True,False,False,True
9442,True,True,True,True,True,True,True,True,True
9443,True,True,True,True,True,True,True,True,True
9444,True,True,True,True,True,True,False,True,True
9445,True,True,True,True,True,True,True,True,True
9446,True,True,True,True,True,True,False,True,True
9447,False,True,False,True,True,True,False,True,True
9448,False,True,False,False,False,True,True,True,True
9449,True,True,False,True,True,True,False,True,True
9450,True,True,True,True,True,True,True,True,True
9451,True,True,False,True,True,True,False,True,True
9452,True,True,True,True,True,True,True,True,True
9453,True,True,True,True,True,False,False,True,True
9454,True,True,True,True,True,True,True,True,True
9455,True,True,True,True,True,True,True,True,True
9456,True,True,True,True,True,True,True,True,True
9457,True,True,False,True,True,True,True,True,True
9458,True,True,True,True,True,True,False,True,True
9459,True,True,True,True,True,True,False,True,True
9460,True,True,False,True,True,False,False,True,True
9461,True,True,True,True,True,True,False,True,True
9462,True,True,True,True,True,True,True,True,True
9463,True,True,True,True,True,True,False,True,True
9464,False,True,True,True,True,True,True,False,False
9465,True,True,True,True,True,True,False,True,True
9466,True,True,True,True,True,True,True,True,True
9467,True,True,True,True,True,True,True,True,True
9468,True,True,True,True,True,True,True,True,True
9469,True,True,True,True,True,True,True,True,True
9470,True,True,True,True,True,True,True,True,True
9471,True,True,True,True,True,True,False,True,True
9472,False,True,False,False,True,True,True,False,True
9473,True,True,True,True,True,False,False,True,True
9474,True,True,True,True,True,True,True,True,True
9475,True,True,False,True,True,True,False,True,True
9476,True,True,False,False,True,True,True,True,True
9477,True,True,True,True,True,True,True,True,True
9478,True,True,True,True,True,True,True,True,True
9479,True,True,True,True,True,True,True,True,True
9480,False,True,True,True,True,True,True,False,False
9481,False,True,True,True,True,True,True,False,False
9482,True,True,True,True,True,True,True,True,True
9483,True,True,True,True,True,True,True,True,True
9484,True,True,False,True,True,False,False,True,True
9485,False,True,True,True,True,True,True,True,True
9486,True,True,True,True,True,True,True,True,True
9487,True,True,False,False,False,True,False,True,True
9488,True,True,True,True,True,True,True,True,True
9489,True,True,False,False,False,False,False,True,True
9490,True,True,True,True,True,True,True,True,True
9491,True,True,True,True,True,True,False,True,True
9492,True,True,True,True,True,True,True,True,True
9493,False,True,True,True,True,False,False,False,False
9494,True,True,False,True,True,True,True,True,True
9495,True,True,False,True,True,True,True,True,True
9496,True,True,True,True,True,True,False,True,True
9497,True,True,True,True,True,True,False,True,True
9498,True,True,True,True,True,True,True,True,True
9499,True,True,True,True,True,True,True,True,True
9500,True,True,True,True,True,True,True,True,True
9501,True,True,True,True,True,True,True,True,True
9502,True,True,True,True,True,True,True,True,True
9503,True,True,True,True,True,True,True,True,True
9504,True,True,True,True,True,True,False,True,True
9505,True,True,True,True,True,True,False,True,True
9506,True,True,False,True,True,True,True,True,True
9507,True,True,False,True,True,True,True,True,True
9508,True,True,True,True,True,True,True,True,True
9509,True,True,True,True,True,True,False,True,True
9510,True,True,True,True,True,False,True,True,True
9511,True,True,True,True,True,True,True,True,True
9512,True,True,True,True,True,True,False,True,True
9513,True,True,True,True,True,True,False,True,True
9514,True,True,False,True,True,True,False,True,True
9515,True,True,True,True,True,True,True,True,True
9516,True,True,True,True,True,True,True,True,True
9517,True,True,True,True,True,True,True,True,True
9518,True,True,True,True,True,True,True,True,True
9519,True,True,True,True,True,True,False,True,True
9520,True,True,True,True,True,True,True,True,True
9521,True,True,False,True,True,True,False,True,True
9522,False,False,False,False,False,True,True,True,True
9523,False,False,False,False,False,True,True,True,True
9524,False,True,False,True,True,False,True,False,False
9525,True,True,True,True,True,True,True,True,True
9526,True,True,True,True,True,True,True,True,True
9527,True,True,True,True,True,True,True,True,True
9528,False,True,False,False,False,True,False,False,False
9529,False,True,False,False,False,True,False,False,False
9530,False,True,False,True,True,True,False,False,False
9531,True,True,True,True,True,True,True,True,True
9532,True,True,True,True,True,True,True,True,True
9533,True,True,True,True,True,True,False,True,True
9534,True,True,False,True,True,True,True,True,True
9535,True,True,True,True,True,True,True,True,True
9536,True,True,True,True,True,True,True,True,True
9537,True,True,True,True,True,True,False,True,True
9538,True,True,True,True,True,True,True,True,True
9539,True,True,True,True,True,True,True,True,True
9540,True,True,True,True,True,True,True,True,True
9541,False,True,False,False,False,True,True,False,False
9542,True,True,False,True,True,True,True,True,True
9543,True,True,True,True,True,True,True,True,True
9544,True,True,True,True,True,True,False,True,True
9545,True,True,True,True,True,True,False,True,True
9546,False,True,False,False,False,True,False,False,False
9547,True,True,True,True,True,True,True,True,True
9548,True,True,True,True,True,True,True,True,True
9549,True,True,True,True,True,True,True,True,True
9550,True,True,True,True,True,True,True,True,True
9551,True,True,True,True,True,True,False,True,True
9552,True,True,True,True,True,True,True,True,True
9553,True,True,True,True,True,True,False,True,True
9554,True,True,True,True,True,True,True,True,True
9555,True,True,False,False,False,False,False,True,True
9556,True,True,False,False,False,False,False,True,True
9557,True,True,False,False,False,False,False,False,False
9558,True,True,False,False,False,False,False,False,False
9559,True,True,False,False,False,False,False,True,True
9560,True,True,True,True,True,True,True,True,True
9561,True,True,True,True,True,True,True,True,True
9562,True,True,True,True,True,True,False,True,True
9563,True,True,True,True,True,True,False,True,True
9564,True,True,False,True,True,True,False,True,True
9565,True,True,True,True,True,True,False,True,True
9566,True,True,True,True,True,True,True,True,True
9567,True,True,True,True,True,True,True,True,True
9568,True,True,True,True,True,True,True,True,True
9569,True,True,True,True,True,True,True,True,True
9570,True,True,True,True,True,True,True,True,True
9571,True,True,False,False,False,True,False,True,True
9572,True,True,True,True,True,True,False,True,True
9573,True,True,True,True,True,False,False,True,True
9574,True,True,True,True,True,True,True,True,True
9575,True,True,True,True,True,True,True,True,True
9576,True,True,True,True,True,True,True,True,True
9577,True,True,False,True,True,False,False,True,True
9578,True,True,False,True,True,True,True,True,True
9579,True,True,False,True,True,True,False,True,True
9580,True,True,True,True,True,True,True,True,True
9581,True,True,True,True,True,True,True,True,True
9582,True,True,True,True,True,True,True,True,True
9583,True,True,False,True,True,True,False,True,True
9584,True,True,False,False,True,True,False,True,True
9585,True,True,True,True,True,True,False,True,True
9586,True,True,True,True,True,True,False,True,True
9587,True,True,False,True,True,True,True,True,True
9588,False,True,True,True,True,True,True,False,False
9589,True,True,True,True,True,True,True,True,True
9590,True,True,True,True,True,True,False,True,True
9591,True,True,True,True,True,True,False,True,True
9592,True,True,True,True,True,True,True,True,True
9593,True,True,False,False,True,True,False,True,True
9594,True,True,True,True,True,True,True,True,True
9595,True,True,True,True,True,True,True,True,True
9596,True,True,True,True,True,True,True,True,True
9597,True,True,True,True,True,True,True,True,True
9598,True,True,True,True,True,True,True,True,True
9599,True,True,True,True,True,True,True,True,True
9600,True,True,False,True,True,True,True,True,True
9601,True,True,True,True,True,True,True,True,True
9602,True,True,True,True,True,True,True,True,True
9603,True,True,True,True,True,True,True,True,True
9604,True,True,True,True,True,True,True,True,True
9605,True,True,True,True,True,True,True,True,True
9606,True,True,True,True,True,True,False,True,True
9607,False,True,False,False,False,False,False,True,True
9608,True,True,False,True,True,True,False,True,True
9609,True,True,True,True,True,True,True,True,True
9610,True,True,True,True,True,False,True,True,True
9611,True,True,True,True,True,True,True,True,True
9612,True,True,True,True,True,True,True,True,True
9613,False,True,True,True,True,True,True,True,True
9614,False,True,True,True,True,True,True,False,False
9615,True,True,True,True,True,True,False,True,True
9616,True,True,True,True,True,True,True,True,True
9617,True,True,True,True,True,True,False,True,True
9618,True,True,False,False,False,True,True,True,True
9619,True,True,True,True,True,True,True,True,True
9620,True,True,False,True,True,True,True,True,True
9621,True,True,True,True,True,True,True,True,True
9622,True,True,True,True,True,True,False,True,True
9623,True,True,True,True,True,True,True,True,True
9624,True,True,True,True,True,True,True,True,True
9625,False,True,False,True,True,True,False,True,True
9626,False,True,True,True,True,True,True,True,True
9627,False,True,True,True,True,True,True,True,True
9628,True,True,True,True,True,True,True,True,True
9629,True,True,False,True,True,True,False,True,True
9630,True,True,True,True,True,True,True,True,True
9631,True,True,False,True,True,True,False,True,True
9632,True,True,True,True,True,True,True,True,True
9633,False,True,False,False,True,True,True,True,True
9634,True,True,False,True,True,False,False,True,True
9635,True,True,True,True,True,True,True,True,True
9636,True,True,True,True,True,True,True,True,True
9637,True,True,True,True,True,True,True,True,True
9638,True,True,True,True,True,True,True,True,True
9639,True,True,True,True,True,True,True,True,True
9640,True,True,True,True,True,True,True,True,True
9641,True,True,False,False,True,False,False,True,True
9642,True,True,False,False,True,False,False,True,True
9643,True,False,False,False,False,False,False,True,True
9644,False,False,False,False,False,False,False,False,False
9645,True,False,False,False,False,False,False,True,True
9646,False,False,False,False,False,False,False,True,True
9647,False,True,False,True,True,True,False,True,True
9648,False,False,False,False,False,True,False,False,False
9649,False,True,True,True,True,True,False,True,True
9650,False,True,True,True,True,True,False,True,True
9651,False,False,False,False,False,False,False,True,True
9652,False,False,False,False,False,True,False,False,False
9653,False,True,False,True,True,True,True,True,True
9654,False,True,False,False,True,True,False,True,True
9655,False,False,False,False,False,False,False,False,False
9656,False,False,False,False,False,True,False,True,True
9657,False,False,False,False,False,True,False,True,False
9658,False,False,False,False,False,True,False,True,False
9659,False,True,True,True,True,True,False,True,True
9660,False,True,True,True,True,True,False,True,True
9661,False,True,False,False,False,False,False,False,False
9662,False,False,False,False,False,True,True,True,True
9663,False,True,False,False,False,True,False,True,True
9664,False,True,False,False,False,False,False,False,False
9665,False,True,False,False,False,False,False,False,False
9666,False,True,True,True,True,True,True,False,False
9667,False,False,False,False,False,False,False,False,False
9668,False,False,False,False,False,False,False,False,False
9669,False,True,False,True,True,True,False,False,True
9670,False,True,False,True,True,True,False,False,True
9671,False,True,True,True,True,False,False,True,True
9672,False,False,False,False,False,False,False,False,False
9673,False,False,False,False,True,True,False,True,True
9674,False,True,False,False,False,False,False,False,False
9675,False,False,False,False,False,False,False,True,True
9676,False,False,False,False,False,False,False,False,False
9677,False,True,False,True,True,True,True,True,True
9678,False,False,False,False,False,False,False,False,False
9679,False,False,False,False,False,False,False,False,False
9680,False,False,False,False,False,True,True,False,False
9681,False,False,False,False,False,True,False,False,False
9682,False,False,False,False,False,False,False,False,False
9683,False,True,False,False,False,False,False,True,True
9684,False,False,False,False,False,True,False,True,True
9685,False,False,False,False,False,True,False,True,False
9686,False,True,False,True,True,True,False,False,False
9687,False,True,False,False,False,False,False,False,False
9688,False,False,False,False,False,True,False,False,False
9689,False,False,False,False,False,True,True,False,True
9690,False,False,False,False,False,True,False,True,True
9691,False,False,False,False,False,True,False,True,True
9692,False,True,True,True,True,True,True,True,True
9693,False,True,False,True,True,False,False,False,False
9694,False,False,False,False,False,False,False,False,False
9695,False,False,False,False,False,True,False,False,True
9696,False,True,False,True,True,True,False,True,True
9697,False,True,False,True,True,True,True,False,False
9698,False,True,False,False,False,False,False,False,True
9699,False,False,False,False,False,False,False,False,False
9700,False,False,False,False,False,False,False,False,False
9701,False,False,False,False,False,False,False,False,False
9702,False,False,False,False,False,False,False,False,False
9703,False,False,False,False,False,False,False,False,False
9704,False,True,False,False,True,True,True,True,True
9705,False,False,False,False,False,False,False,False,True
9706,False,False,False,False,False,False,False,False,False
9707,False,True,False,True,True,False,True,True,True
9708,False,True,False,True,True,False,True,True,True
9709,False,True,False,True,True,False,True,True,True
9710,False,False,False,False,False,False,False,True,True
9711,False,True,False,False,False,True,True,False,False
9712,False,False,False,False,False,True,False,True,True
9713,False,False,False,False,False,True,False,True,True
9714,False,False,False,False,False,True,True,True,False
9715,False,False,False,False,False,True,True,False,False
9716,False,True,True,True,True,False,False,True,True
9717,False,True,False,False,False,True,True,True,True
9718,False,False,False,False,False,True,False,False,False
9719,False,False,False,False,False,True,True,False,False
9720,False,False,False,False,False,True,False,True,True
9721,True,True,True,True,True,True,True,True,True
9722,True,True,True,True,True,True,False,True,True
9723,True,True,True,True,True,True,False,True,True
9724,True,True,True,True,True,True,True,True,True
9725,True,True,True,True,True,True,True,True,True
9726,True,True,True,True,True,True,True,True,True
9727,True,True,True,True,True,True,True,True,True
9728,True,True,True,True,True,True,True,True,True
9729,True,True,True,True,True,True,False,True,True
9730,True,True,True,True,True,True,False,True,True
9731,True,True,True,True,True,True,False,True,True
9732,True,True,True,True,True,True,False,True,True
9733,True,True,True,True,True,True,True,True,True
9734,True,True,True,True,True,True,True,True,True
9735,True,True,True,True,True,True,True,True,True
9736,True,True,True,True,True,True,True,True,True
9737,True,True,True,True,True,True,True,True,True
9738,True,True,True,True,True,True,True,True,True
9739,True,True,True,True,True,True,False,True,True
9740,True,True,True,True,True,True,False,True,True
9741,True,True,True,True,True,True,True,True,True
9742,True,True,True,True,True,True,True,True,True
9743,True,True,True,True,True,True,True,True,True
9744,True,True,True,True,True,True,True,True,True
9745,True,True,True,True,True,True,True,True,True
9746,True,True,True,True,True,True,True,True,True
9747,True,True,True,True,True,True,True,True,True
9748,True,True,False,True,True,True,False,True,True
9749,True,True,False,True,True,True,False,True,True
9750,True,True,True,True,True,True,True,True,True
9751,True,True,True,True,True,True,True,True,True
9752,True,True,True,True,True,True,True,True,True
9753,True,True,False,False,False,True,False,True,True
9754,True,True,True,True,True,True,False,True,True
9755,True,True,False,True,True,True,False,True,True
9756,True,True,True,True,True,True,True,True,True
