id,train_or_test,length,Title,Author,date,lang,date-bucket,length-log,the,and,of,to,in,that,a,is,it,be
1850,train,940,"The answer and resolution of the States of Holland, concerning the Queens Majesty's desire to the States. Delivered to Her Majesty July the 6. by the Duke of Luneburg. Also a true relation of two ships which came from Holland, laden with ammunition, and great store of moneys, and many commanders, who are now with His Majesty at York, which landed at Holdernesse, the 4 of July, 1642. Ordered to be printed and published. Jo. Brown, Cler. Parl.",United Provinces of the Netherlands.; England and Wales. Parliament.,1642,English,1642-1649,6,0.07021276595744681,0.05638297872340425,0.05106382978723405,0.03297872340425532,0.012765957446808512,0.02021276595744681,0.00851063829787234,0.0010638297872340426,0.003191489361702128,0.003191489361702128
1851,train,1984,"Parables reflecting upon the times, newly past, and yet present; by P:D: the writer of the Problemes lately printed, and now recommended to the attentive reading, serious consideration, and devout meditation of all the generals, officers, & soldiers, that have been employed on either side in the late unnatural war; more especially of His Excellency, the Lord Faifax, and those of his victorious Army.","Nethersole, Francis, Sir, 1587-1659.",1648,English,1642-1649,7,0.047379032258064516,0.04334677419354838,0.03679435483870968,0.039818548387096774,0.01965725806451613,0.014112903225806451,0.015120967741935484,0.0025201612903225806,0.005040322580645161,0.021169354838709676
1852,test,455,A New litany for the holy time of Lent,,1688,English,1650-1699,6,0.035164835164835165,0.046153846153846156,0.021978021978021976,0.02857142857142857,0.010989010989010988,0.02857142857142857,0.01978021978021978,0.002197802197802198,0.008791208791208791,0.006593406593406593
1853,test,1272,"Orthodox state-queries, presented to all those who retain any sparks of their ancient loyalty.",,1660,English,1650-1699,7,0.06289308176100629,0.04323899371069183,0.04874213836477988,0.036163522012578615,0.020440251572327046,0.010220125786163523,0.01650943396226415,0.009433962264150945,0.008647798742138365,0.01886792452830189
1854,test,8811,"Speedy advice to all Roman Catholics; especially, those concerned in Scotland and Ireland","Oats, Titus, 1649-1705.",1689,English,1650-1699,9,0.06514584042673931,0.04766768811712632,0.04153898535921008,0.02826012938372489,0.018272613778231757,0.013051866984451255,0.014186811939620928,0.010441493587561003,0.007717625695153786,0.011235955056179775
1855,train,34201,"A review of the true nature of schism, with a vindication of the Congregationall churches in England, from the imputation thereof unjustly charged on them by Mr D. Cawdrey, preacher of the Word at Billing in Northamptonshire. / By John Owen D.D.","Owen, John, 1616-1683.",1657,English,1650-1699,10,0.055378497704745476,0.025905675272652848,0.04748399169614924,0.034063331481535626,0.024677641004648986,0.024970030116078477,0.013245226747755913,0.016549223706909155,0.01546738399462004,0.012221864857752698
1856,test,24178,"Immoderate mourning for the dead, proved unreasonable and unchristian. Or, Some considerations of general use to allay our sorrow for deceased friends and relations but more especially intended for comfort to parents upon the death of their children. By John Owen, chaplain to the right honorable Henry Lord Gray of Ruthen.","Owen, John, chaplain to Lord Gray of Ruthin.",1680,English,1650-1699,10,0.043882868723633055,0.06832657788071801,0.03618992472495657,0.03544544627347175,0.016502605674580197,0.02340971130780048,0.017784763007692946,0.009885019439159566,0.01249069401935644,0.00971957978327405
1857,train,480,"Eben Ezer, as a thankful remembrance of Gods great goodness unto the city of Bristoll in preserving them from the forces of Prince Rupert without, and a treacherous plot within, to betray the city to them the seventh day of March 1642. / T.P. dedicates this.","T. P.; Philipot, Thomas, d. 1682, attributed name.",1643,English,1642-1649,6,0.05,0.041666666666666664,0.03125,0.020833333333333332,0.020833333333333332,0.010416666666666666,0.014583333333333334,0.010416666666666666,0.00625,0.008333333333333333
1858,train,535,The penny post of London.,,1682,English,1650-1699,6,0.06542056074766356,0.03364485981308411,0.03925233644859813,0.03738317757009346,0.03551401869158879,0.022429906542056077,0.014953271028037384,0.007476635514018692,0.007476635514018692,0.016822429906542057
1859,train,297,"The copy of a letter sent from the right honorable the Lord Paget, Lord Lieutenant of the County of Buckingham, to the right honorable the Earl of Holland showing the great readiness of the county, to obey the ordinance of the Parliament, touching the Militia.","Paget, William Paget, Baron, 1609-1678.",1642,English,1642-1649,5,0.0707070707070707,0.037037037037037035,0.06734006734006734,0.043771043771043766,0.016835016835016835,0.0101010101010101,0.0101010101010101,0.0,0.006734006734006734,0.003367003367003367
1860,train,471,The Petition and protestation of twelve bishops for which they were accused of high treason by the House of Commons and committed by the Lords to the Black Rod.,England and Wales. Parliament.,1641,English,1630-1641,6,0.036093418259023353,0.0870488322717622,0.040339702760084924,0.03821656050955414,0.036093418259023353,0.02335456475583864,0.0021231422505307855,0.0,0.0,0.004246284501061571
1861,train,320,"A petition of citizens of London. Presented to the Common Council for their concurrence with, and thankfulness and submission to the Parliament; and that nothing may be done, tending to disturb the Parliament. To the Honorable the Lord Major, aldermen, and Commons of the City of London, in Common council assembled. The humble petition of the diverse citizens and inhabitants of the said city.",,1646,English,1642-1649,5,0.05625,0.05,0.046875,0.046875,0.028125,0.018750000000000003,0.00625,0.003125,0.00625,0.009375000000000001
1862,test,1627,"The pimpes prerogative exactly and compendiously deciphered in a dialogue between Pimp-Major Pig, and Ancient Whiskin, two most eminent men in that faculty, with their exultation at the downfall of Doctors Commons.",,1641,English,1630-1641,7,0.037492317148125384,0.040565457897971724,0.027043638598647817,0.0331899200983405,0.015365703749231713,0.010448678549477565,0.0215119852489244,0.006146281499692686,0.006760909649661954,0.011677934849416103
1863,test,1169,"To the Right Honorable the Commons assembled in Parliament. The humble petition of Sir Paul Pyndar, Sir John Jacob, Sir Job Harby, Sir Thomas Dawes, Executor to Sir Abraham Dawes, late deceased, Sir Nicholas Crispe, Sir John Nulls, and Sir John Harrison, Knights; late contracted farmers of the customs, together with their creditors.","Pindar, Paul, Sir, 1565 or 6-1650.",1649,English,1642-1649,7,0.08468776732249786,0.04533789563729683,0.05474764756201882,0.028229255774165952,0.011120615911035072,0.009409751924721984,0.011120615911035072,0.000855431993156544,0.000855431993156544,0.011976047904191616
1864,test,5173,"[The pleasant and delightful] history of the renowned northern worthy, Johnny Armstrong, of Westmoreland showing his many noble deeds in his youth in diverse countries, in arms against the Turks and Saracens in the Holy Land; : and how, settling at Guiltnock-hall in Westmoreland he by his industry, without any estate in lands or rents kept eightscore men to attend him, richly apparelled well mounted and armed : how he married a fair lady, a poor knight's daughter, and of the noble entertainment at his wedding who brought him a fair son: : also an account of his many victories over the Scots, and how going to Edenborough upon the friendly invitation of that king, he and his men were all slain, valiantly fighting, whose death was revenged by his son; with many other matters of note : licensed and entered according to order.",,1690,English,1650-1699,8,0.04349507055867002,0.044654939106901215,0.027063599458728008,0.028803402281074808,0.014498356852890006,0.011791996907017203,0.021264256717572007,0.002899671370578001,0.008699014111734004,0.008699014111734004
1865,test,13791,"Blasphe^moktonia: The blasphemer slain with the sword of the spirit: or, A plea for the godhead of the Holy Ghost. Wherein the deity of the spirit of God is proved in the demonstration of the spirit, and vindicated from the cavils of John Bidle. / By an admirer and worshipper of the Trinity in unity.","Poole, Matthew, 1624-1679.",1653,English,1650-1699,9,0.06729026176491915,0.027916757305489086,0.034007686172141255,0.027989268363425423,0.016967587557102457,0.020230585164237546,0.011891813501558988,0.03067217750706983,0.016097454861866436,0.011456747153940976
1866,train,4174,"Prayers of war for the kingdom, judgment and justice which God has promised to execute under heaven here on earth, for to maintain his word (or holy name) and to deliver this people. Against the rage and fury of the horrible and pernicious beast, which devoureth and breaks in pieces, and stampeth the residue with its feet, blasphemeth God the most High, and endevoreth to change times and laws. Daniel. 7. Whereunto is added an earnest voice or letter to the late Roman emperor. Written and set forth first in the German tongue by one, who through many dangers a long time undantedly has in person denounced unto the Roman emperor and many kings, princes and states, the judgment of God over the world, and the deliverance of Israel, and still does continue to admonish all people of the same.",,1642,English,1642-1649,8,0.09559175850503115,0.05725922376617154,0.03785337805462386,0.012458073790129373,0.013655965500718736,0.009103977000479158,0.008864398658361285,0.016051748921897462,0.002635361763296598,0.006947771921418304
1867,train,14036,"VValwins vviles: or The manifestators manifested viz. Liev. Col. John Lilburn, Mr Will. Walwin, Mr Richard Overton, and Mr Tho. Prince. Discovering themselves to be Englands new chains and Irelands back friends. Or the hunting of the old fox with his cubs and the picture of the picturers of the Council of State. Declaring the subtle and crafty wiles the athiesticall blasphemous, soul-murthering principles, and practices of Mr William Walwin, in plentiful instances, confirming the same with some advertisements to Liev. Col. John Liburn, and Mr Tho. Prince. / By a lover of the present and eternal interest of mankind. April. 23. 1649. Imprimatur, Henry Whalley.","Price, John, Citizen of London.; Kiffin, William, 1616-1701.",1649,English,1642-1649,9,0.05984611000284982,0.060487318324308925,0.04880307779994301,0.02286976346537475,0.01774009689370191,0.018238814477058992,0.010330578512396695,0.007338273012254204,0.0064833285836420635,0.008976916500427473
1868,train,1967,"A proper new ballad on the old Parliament Or, the second part of Knave out of doors. To the tune of Hei ho my honey, my heart shall never rue, four and twenty now for your money, and yet a hard pennyworth too.",,1659,English,1650-1699,7,0.0472801220132181,0.02491103202846975,0.013218098627351297,0.017793594306049824,0.011692933401118455,0.012709710218607015,0.018810371123538384,0.014743263853584139,0.014743263853584139,0.006100660904931368
1869,train,459,A proposition in order to the proposing of a commonwealth or democracie,,1659,English,1650-1699,6,0.04793028322440088,0.006535947712418302,0.04139433551198257,0.010893246187363835,0.006535947712418302,0.008714596949891068,0.008714596949891068,0.006535947712418302,0.010893246187363835,0.008714596949891068
1870,train,1557,"Propositions agreed upon at a Court of Common Council, in Guild Hall London, Feb. 21, 1642",City of London (England). Court of Common Council.,1642,English,1642-1649,7,0.08413615928066795,0.05330764290301862,0.04688503532434168,0.03468208092485549,0.01798330122029544,0.029543994861913937,0.006422607578676943,0.00449582530507386,0.005138086062941554,0.026332691072575465
1871,test,2637,"The protestation taken by the commissioners of Cornwall and Devon, at Stone-house near Plymouth, on the 5. of March. 1642. With their propositions, replies and answers.",,1642,English,1642-1649,7,0.07849829351535836,0.05233219567690557,0.05233219567690557,0.03526734926052332,0.02123625331816458,0.019340159271899884,0.009480470231323474,0.0022753128555176336,0.0037921880925293893,0.01820250284414107
1872,train,13009,"Aurorata^ By Thomas Prujean, student of Gonvile and Caius College in Cambridge.","Prujean, Thomas, 1622 or 3-1662.",1644,English,1642-1649,9,0.027365669920824044,0.019832423706664618,0.015988930740256747,0.03082481359059113,0.013144745945114921,0.01621954031824122,0.022907218079790913,0.013529095241755707,0.014297793835037282,0.009993081712660466
1873,train,1362,"To the mayor and aldermen, with all others in authority, both in the civil and millitary affairs in and about the city of London, together with all other sorts of people of what condition soever, high and low, rich and poor, professors and profane, who reside in and about the said city; : listen and give good ear to what is here declared unto you by a servant of the Lord.","Parker, Alexander, 1628-1689.",1665,English,1650-1699,7,0.04698972099853157,0.08443465491923641,0.030102790014684286,0.01908957415565345,0.02936857562408223,0.013215859030837003,0.008076358296622614,0.013215859030837003,0.0066079295154185015,0.005873715124816446
1874,test,5277,"The aphorisms of the kingdom. 1. The Parliament is the moderation of monarchy. ... 2. The power of it is sufficient to prevent and restrain tyranny. ... 3. The essence of the law is the free consent of the lawmakers. ... 4. The sole reason of the King is not the sound judgment of the kingdom. ... 5. All the votes in Parliament are directive to the law, none destructive. ... 6. The vote that is directive and coactive, is no ways nomotheticall. ... 7. The negative vote of a King is no more than the dissent of one man. ... 8. The affirmative vote of a King makes not the law; ergo, the negative cannot destroy it. ... 9. He that cannot destroy a law made, cannot destroy it in the making. ... 10. The power that makes laws, repeales and revives them as reason requires. ... 11. Kings that do good to their subjects of bounty, would be free of the obligation. ... 12. Laws are the best directions and obligations for all men to follow. To submit the principality to the laws is more than the crown. ...","Prynne, William, 1600-1669,",1642,English,1642-1649,8,0.07238961531173015,0.040174341481902597,0.031646768997536476,0.029751752889899563,0.018381656244078073,0.02046617396247868,0.011559598256585181,0.02292969490240667,0.017813151411787,0.011938601478112564
1875,train,3805,"Ardua Regni: or, XII. arduous doubts of great concernment to the Kingdom, requiring a full and speedy resolution : propounded to M. Speaker, and the House of Commons, touching some of their late proceedings against their own suspended, ejected members, and the impeached Lords.","Prynne, William, 1600-1669.",1648,English,1642-1649,8,0.055453350854139286,0.0685939553219448,0.048357424441524306,0.025492772667542705,0.016031537450722732,0.004993429697766097,0.008672798948751642,0.002890932982917214,0.002628120893561104,0.010775295663600524
1876,train,3801,"IX queries upon the printed charge of the army against the XI. members and the papers thereto annexed: submitted to the public consideration of the Parliament, army, and all lovers of justice, truth, parliaments, and their native country.","Prynne, William, 1600-1669.",1647,English,1642-1649,8,0.05393317548013681,0.06261510128913444,0.03341225993159695,0.035780057879505396,0.021310181531176007,0.006577216521967903,0.008418837148118917,0.0034201525914233097,0.0023677979479084454,0.01026045777426993
1877,test,2402,"Memorial. That in regard Mr. John Abbot register of the Prerogative Office had deserted his trust, and left Londou [sic], ...","Parker, Henry, 1604-1652.",1647,English,1642-1649,7,0.05120732722731058,0.041631973355537054,0.027060782681099085,0.03663613655287261,0.02331390507910075,0.024979184013322234,0.010407993338884263,0.009159034138218152,0.012073272273105746,0.011240632805995004
1878,test,1800,"The total and final demands already made by, and to be expected from, the agitators and army: upon the concession whereof they will rest fully satisfied; and disband when they shall think seasonable, but not before in all probability.","Prynne, William, 1600-1669.",1647,English,1642-1649,7,0.07277777777777777,0.07777777777777778,0.04611111111111111,0.025555555555555557,0.026666666666666665,0.011111111111111112,0.008888888888888889,0.0044444444444444444,0.0011111111111111111,0.012777777777777779
1879,train,4939,"A discovery of the great plot for the utter ruin of the city of London, and the Parliament. As it was at large made known by John Pym, Esquire; on Thursday being the eighth of June, 1643. at a Common Hall: and afterward corrected by his own hand for the press.","Pym, John, 1584-1643.",1643,English,1642-1649,8,0.06843490585138692,0.04029155699534318,0.044543429844097995,0.04008908685968819,0.02085442397246406,0.03280016197610852,0.01174326786798947,0.005466693662684754,0.009313626240129581,0.014172909495849362
1880,train,1050,"The first speech of Master Pym, the last Parliament. Concerning liberty of Parliament. Generals concerniug [sic] religion. Generals concerning civil government.","Pym, John, 1584-1643.; England and Wales. Parliament. House of Commons.",1643,English,1642-1649,6,0.07428571428571429,0.029523809523809525,0.0419047619047619,0.03142857142857143,0.02095238095238095,0.015238095238095238,0.017142857142857144,0.013333333333333332,0.009523809523809525,0.007619047619047619
1881,test,291,"Master Pyms speech in Parliament. Wherein is expressed his zeal and real affection to the public good. As also showing what dangers are like to ensue by want of their enjoying the privileges of Parliament. With the general occasion of grief to the House, thorough His Majesty's alienating himself from his Parliament in his opinions. Whereunto is added, some passages that happened [sic] the ninth of March, between the Kings Majesty, and the committee of both Houses, when the declaration was delivered. What passed the next day, when His Majesty delivered his answer.","Pym, John, 1584-1643.",1642,English,1642-1649,5,0.05154639175257732,0.024054982817869414,0.037800687285223365,0.024054982817869414,0.01718213058419244,0.037800687285223365,0.020618556701030927,0.006872852233676976,0.010309278350515464,0.010309278350515464
1882,test,291,"Master Pyms speech in Parliament. Wherein is expressed his zeal and real affection to the public good. As also showing what dangers are like to ensue by want of their enjoying the privileges of Parliament. With the general occasion of grief to the House, thorough His Majesty's alienating himself from his Parliament in his opinions. Whereunto is added, some passages that happened [sic] the ninth of March, between the Kings Majesty, and the committee of both Houses, when the declaration was delivered. What passed the next day, when His Majesty delivered his answer.","Pym, John, 1584-1643.",1642,English,1642-1649,5,0.05154639175257732,0.024054982817869414,0.037800687285223365,0.024054982817869414,0.01718213058419244,0.037800687285223365,0.020618556701030927,0.006872852233676976,0.010309278350515464,0.010309278350515464
1883,train,1786,"Master Pimmes speech to the Lords in Parliament, sitting in Westminster Hall, the twelfth of April, 1641.; Speech to the Lords in Parliament sitting in Westminster Hall the twelfth of April 1641","Pym, John, 1584-1643.",1641,English,1630-1641,7,0.04983202687569989,0.040313549832026875,0.030795072788353865,0.03863381858902576,0.01791713325867861,0.018477043673012318,0.0167973124300112,0.02855543113101904,0.024076147816349383,0.013997760358342666
1884,train,40225,"The Jews synagogue: or, A treatise concerning the ancient orders and manner of worship used by the Jews in their synagogue-assemblies. Gathered out of the sacred scriptures, the Jewish Rabines, and such modern authors, which have been most conversant in the study of Jewish customs. Wherein, by comparing the scriptures in the Old and New Testament together, many truths are fully opened, and sundry controversies about church government truly and plainly stated. By William Pinchion of Springfeild [sic] in N. England.","Pynchon, William, 1590-1662.",1652,English,1650-1699,10,0.0732380360472343,0.03321317588564326,0.045668116842759475,0.025929148539465506,0.027992541951522683,0.01670602858918583,0.011013051584835301,0.00877563704164077,0.008278433809819763,0.008651336233685518
1885,train,24394,"A present for youth, and example for the aged, or, The remains of Damaris Pearse containing her speech after she kept her bed, and a copy of a written paper, of her own composing, which she left as her last legacy to her brothers and sisters, and was the last thing that ever she wrote : and also several pious expressions, occasionally uttered in her last sickness, worth minding : together with her funeral-sermon, preached by a reverend minister of the Gospel.","Pearse, Damaris, 1659-1679.",1683,English,1650-1699,10,0.04197753545953923,0.046650815774370746,0.03250799376895958,0.024760186931212593,0.020660818233991966,0.020414856112158725,0.014593752562105435,0.013158973518078215,0.012708042961383946,0.011683200787078789
1886,test,2926,"A remonstrance of the remedies of the present dangers, from the commissioners of the Kirk in Scotland, to the Convention of Estates, July 6. 1643. Together, with the answer of the Convention of Estates, to the remonstrance and desires of the commissioners of the General Assembly. July 15, 1643. Imprimatur John White.",Church of Scotland. General Assembly. Commission.; Scotland. Convention of Estates. aut,1643,English,1642-1649,7,0.08714969241285031,0.06698564593301436,0.06425153793574846,0.03246753246753247,0.020847573479152427,0.010252904989747095,0.008544087491455913,0.00888585099111415,0.0034176349965823654,0.01879699248120301
1887,train,25405,"Adam unvailed, and seen with open face or, Israel's right way from Egypt to Canaan, lately discovered. Wherein his estate is laid down, opened and compared with ours, under several dispensations; in opposition to what ever has been formerly declared by most men: in which many excellent truths appear, to the great comfort and consolation of all those that are made capable of it. By William Rabisha.","Rabisha, William.",1649,English,1642-1649,10,0.06671914977366661,0.04227514268844716,0.038614445975201736,0.027317457193465854,0.026451485927966936,0.01826412123597717,0.009879944892737651,0.021846093288722692,0.013068293642983666,0.01133635111198583
1888,test,9113,"The comfort and crown of great actions. In a sermon preached, December. 4. 1657. Before the honorable East India company. By Edward Reynolds, D.D.","Reynolds, Edward, 1599-1676.",1658,English,1650-1699,9,0.042137605618347417,0.04455173927356524,0.036102271480302865,0.029079337210578298,0.018983869197849227,0.010314934708657962,0.020629869417315923,0.010753868100515747,0.010534401404586854,0.007352134313617909
1889,test,669,"An elegy on the death of the Right Honorable John Warner, late Lord Mayor of London.","Rich, Jeremiah, d. 1660?",1648,English,1642-1649,6,0.03288490284005979,0.06278026905829596,0.022421524663677132,0.02092675635276532,0.02092675635276532,0.004484304932735426,0.01195814648729447,0.025411061285500747,0.0014947683109118087,0.004484304932735426
1890,test,498,"Verses on the blessed and happy coronation of Charles the II. King of England, Scotland, France and Ireland, defender of the faity, printed at the hearty desires of persons of quality.","Rich, John, fl. 1661.",1661,English,1650-1699,6,0.0642570281124498,0.04417670682730923,0.02610441767068273,0.024096385542168672,0.020080321285140562,0.014056224899598391,0.006024096385542168,0.012048192771084336,0.0,0.012048192771084336
1891,test,2258,"The warlike, noble, and prosperous proceedings of the Protestant army, in Ireland. Being the true copy of a letter, sent from Mr. Thomas Richard merchant in Dublin: to Mr. Thomas Andrews grocer without Newgate, in the parish of St. Sepulchers. Brought over by the last post Apr. 30. 1642. Wherein amongst diverse others is related, a very memorable victory obtained by the English, wherein 1800 of the rebels were hanged, and slain, 16. of their colors taken, and 800 arms, with the names of three chief commanders of the rebels, killed at the same time whose heads by proclamation, were vallued at 400 l a piece. Also how 3500 Scots and English, are lately landed in Ireland with 2000 arms, besides 700 horse. April, 19. Also an order by the house of Commons, for the releife of those volunteers that do, or shall serve in the Irish war. Hen, Elsinge, Cler. Parl. D. Com.","Richard, Thomas, Merchant in Dublin.; England and Wales. Parliament.",1642,English,1642-1649,7,0.06465899025686449,0.028786536758193093,0.042072630646589906,0.02258635961027458,0.01815766164747564,0.012843224092116919,0.01550044286979628,0.006643046944198406,0.002657218777679362,0.007971656333038087
1892,train,5500,"The necessity of toleration in matters of religion, or, Certain questions propounded to the Synod, tending to prove that corporal punishments ought not to be inflicted upon such as hold errors in religion, and that in matters of religion, men ought not to be compelled, but have liberty and freedom. Here is also the copy of the edict of the Emperors Constantinus and Licinius, and containing the reasons that enforced them to grant unto all men liberty to choose, and follow what religion they thought best. Also here is the faith of the Assembly of Divines, as it was taken out of the exactest copy of their practice, with the non-conformists answer why they cannot receive and submit to the said faith. / By Samuel Richardson.","Richardson, Samuel, fl. 1643-1658.; Constantine I, Emperor of Rome, d. 337.; Westminster Assembly (1643-1652)",1647,English,1642-1649,8,0.05527272727272727,0.04236363636363636,0.03218181818181818,0.03872727272727273,0.018909090909090907,0.018909090909090907,0.01018181818181818,0.011454545454545453,0.01309090909090909,0.022727272727272724
1893,train,2547,"The Office of Adresses and Encounters: where all people of each rank and quality may receive direction and advice for the most cheap and speedy way of attaining whatsoever they can lawfully desire. Or, the only course for poor people to get speedy employment, and to keep others from approaching poverty, for want of emploiment. To the multiplying of trade, the advancement of navigation, and establishing this famous city of London in a more plentiful and flourishing condition than ever, as is earnestly desired, and shall be diligently endeavored by a wel-willer of hers Henry Robinson.","Robinson, Henry, 1605?-1664?",1650,English,1650-1699,7,0.03651354534746761,0.043580683156654886,0.045543776992540246,0.038869257950530034,0.019238319591676482,0.006674519042010208,0.012563800549666274,0.007852375343541421,0.007067137809187279,0.0149195131527287
1894,test,7753,The peoples plea: fully vindicating the power and proceedings of the Parliament. Occasioned by a defense of the covenant. /,"Robinson, John, prebendary of Westminster.",1646,English,1642-1649,8,0.06087965948665033,0.04449890365019992,0.032116600025796464,0.02515155423706952,0.018315490777763444,0.012769250612666063,0.011350444989036501,0.01341416225977041,0.012640268283245194,0.009415710047723461
1895,test,3173,"The royal academy of complements. Wherein is set forth, a new packet of letters erected for ladies, gentlewomen, courtiers, gentlemen, scholars, soldiers, citizens, countrymen, and all persons of what degree soever of both sexes, viz Complemental expressions toward men and women; leading to the art of courtship. 1. A tender of service to a King. 2. A tender of service to a Queen. 3. Respects from an honorable Lady to a Queen. 4. A fair young virgin to an old rich miser, whom her guardian did design should wed her. 5. A gentleman's request to his friend, to borrow money. 6. A gentleman to his friend, that sent to borrow money. 7. A virgin to her parents, that would have matched her to one whom she cannot love. 8. A courteous lass to her paramour, who had gotten her with child. 9. A husband to his lascivious wife. 10. A wife to her extravagant husband! 11. Civilities from one lady to another. 12. The forsaken maid, to her treacherous friend. 13. One ladies advice to another near marriage. 14. A gentleman to his lady, upon his urgent occasion to taking a journey. Composed by the most refined wits of this age.",,1687,English,1650-1699,8,0.03088559722659943,0.028049164828238257,0.02899464229435865,0.046013236684525685,0.016073116924046643,0.017333753545540495,0.024267254963756694,0.012921525370312006,0.010400252127324297,0.014812480302552788
1896,test,873,"News from Dennington Castle or a true copy of Major William Rives his letter, in vindication of himself and others. Wherein is related the condition of the leaguer before it, and the manner of the late sallie from the castle, with what loss was on both sides. Licensed and printed according to order.","Ryves, William, Major.",1646,English,1642-1649,6,0.051546391752577324,0.038946162657502864,0.038946162657502864,0.029782359679266898,0.02290950744558992,0.006872852233676976,0.010309278350515464,0.002290950744558992,0.009163802978235968,0.002290950744558992
1897,train,8599,"A proposal for supplying His Majesty with twelve hundred thousand pounds, by mending the coin, and yet preserve the ancient standard of the kingdom. / By a Gentleman.","L. R., gentleman.",1695,English,1650-1699,9,0.06779858123037562,0.03570182579369694,0.04372601465286661,0.03558553320153506,0.019188277706710083,0.015350622165368066,0.011861844400511686,0.008954529596464705,0.016513548086986858,0.02872427026398418
1898,test,2274,"Reasons for the continuance of the process of arrest, for the good of the Commonwealth.",,1659,English,1650-1699,7,0.07431838170624451,0.0474934036939314,0.024626209322779244,0.03210202286719437,0.008795074758135445,0.014511873350923483,0.012752858399296395,0.01363236587510994,0.010993843447669306,0.015391380826737027
1899,train,41278,"A brief and perfect relation, of the answers and replies of Thomas Earl of Strafford; to the articles exhibited against him, by the House of Commons on the thirteenth of April, An. Dom. 1641..","Strafford, Thomas Wentworth, Earl of, 1593-1641.; S. R.",1647,English,1642-1649,10,0.06814768157371966,0.03309268859925384,0.037186879209264015,0.0319056155821503,0.016933959978681138,0.02737535733320413,0.013881486506129173,0.0054750714666408256,0.011410436552158535,0.011483114491981201
1900,train,1408,"The taking of Carnarven the castle, works, ammunition bag and baggage, by Major-Generall Mitton: where are, the Lord Byron, Colonel Vere. Colonel Vane. And diverse officers of note, [double brace] bishops, gentlemen, malignant clergymen, and others. With our prosperous proceedings in the total reducing of North-VVales. Printed by the original papers, and published according to order of Parliament.",S. R.; England and Wales. Parliament.,1646,English,1642-1649,7,0.06534090909090909,0.041193181818181816,0.04758522727272727,0.03622159090909091,0.018465909090909092,0.019886363636363636,0.009232954545454546,0.009943181818181818,0.004261363636363636,0.017045454545454544
1901,test,756,"A letter from the Commissioners of Scotland, representing the hard usage of the Earl of Lauderdaill by the soldiers of the army at Wooburn: and desiring his Majesty's speedy coming to London in safety, honor, and freedom.","Scotland. Parliament.; Lauderdale, John Maitland, Duke of, 1616-1682.",1647,English,1642-1649,6,0.06613756613756613,0.027777777777777776,0.06746031746031746,0.046296296296296294,0.01455026455026455,0.026455026455026454,0.018518518518518517,0.003968253968253968,0.003968253968253968,0.013227513227513227
1902,train,1578,"A declaration of the Committee of Estates of the kingdom of Scotland. Against the forces of their new King Charles the second, or, any other forces in rebellion against them. And al [sic] those that come not within 20 days their wives, children and families to be put out of the protection of that kingdom and sent away to foreign parts Edinburgh 4 May. 1949 [sic]. It is ordered by the Committee of States that these presents be printed and published at the Market Cross of Edinburgh, Glasgow, Sterling, Perth and Aberden. Tho. Henderson. Also heads collected out of several letters from Scotland of special and remarkable news.",Scotland. Parliament. Committee of Estates.,1649,English,1642-1649,7,0.062103929024081114,0.05703422053231939,0.048162230671736375,0.027883396704689478,0.024714828897338403,0.012040557667934094,0.0063371356147021544,0.0069708491761723695,0.0031685678073510772,0.010773130544993662
1903,test,1578,"A declaration of the Committee of Estates of the kingdom of Scotland. Against the forces of their new King Charles the second, or, any other forces in rebellion against them. And al [sic] those that come not within 20 days their wives, children and families to be put out of the protection of that kingdom and sent away to foreign parts Edinburgh 4 May. 1949 [sic]. It is ordered by the Committee of States that these presents be printed and published at the Market Cross of Edinburgh, Glasgow, Sterling, Perth and Aberden. Tho. Henderson. Also heads collected out of several letters from Scotland of special and remarkable news.",Scotland. Parliament. Committee of Estates.,1649,English,1642-1649,7,0.062103929024081114,0.05703422053231939,0.048162230671736375,0.027883396704689478,0.024714828897338403,0.012040557667934094,0.0063371356147021544,0.0069708491761723695,0.0031685678073510772,0.010773130544993662
1904,train,2212,"New propositions from the Parliament of Scotland, concerning the Kings Majesty, and their resolution to re-instate him in his royal throne, and to use their utmost endeavor for the rescuing of his person out of the hands of those who carried him from Holdenby against his will, and the resolution of both kingdoms. Likewise their further proposals, touching the Kings Majesty, and his successors, and the detaining his royal person contrary to promise. Resolved, and agreed upon, that these propositions and proposalls, be forthwith sent to the Parliament of England.","Robins, F.; Scotland. Parliament.",1648,English,1642-1649,7,0.07323688969258589,0.04294755877034358,0.034358047016274866,0.039783001808318265,0.021247739602169982,0.027124773960216998,0.013562386980108499,0.009041591320072333,0.005877034358047016,0.0189873417721519
1905,test,511,"Act against tumults and disorders in colleges and universities. At Edinburgh, the twenty sixth day of December 1693 years",Scotland. Privy Council.,1694,English,1650-1699,6,0.0958904109589041,0.0684931506849315,0.06457925636007827,0.025440313111545987,0.015655577299412915,0.003913894324853229,0.003913894324853229,0.0,0.0019569471624266144,0.011741682974559686
1906,train,3341,Letters of publication of a commission under the great-seal anent the security of the peace of the high-lands of Scotland.,"Scotland. Privy Council.; Scotland. Laws, etc.",1682,English,1650-1699,8,0.06046093983837175,0.06435199042202934,0.07213409158934452,0.04459742592038312,0.012271774917689316,0.011074528584256211,0.005387608500448967,0.004190362167015864,0.001795869500149656,0.017060760251421732
