,id_fine,id_coarse,name_fine,name_coarse,id,image
699,21,11,chimpanzee,large_omnivores_and_herbivores,699,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8776.png
700,47,17,maple_tree,trees,700,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4089.png
701,46,14,man,people,701,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5916.png
702,59,17,pine_tree,trees,702,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2260.png
703,46,14,man,people,703,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/525.png
704,77,13,snail,non-insect_invertebrates,704,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3768.png
705,16,3,can,food_containers,705,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8530.png
706,30,0,dolphin,aquatic_mammals,706,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9931.png
707,39,5,keyboard,household_electrical_devices,707,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3347.png
708,42,8,leopard,large_carnivores,708,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6293.png
709,44,15,lizard,reptiles,709,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4154.png
710,93,15,turtle,reptiles,710,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5883.png
711,48,18,motorcycle,vehicles_1,711,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6343.png
712,63,12,porcupine,medium_mammals,712,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4715.png
713,49,10,mountain,large_natural_outdoor_scenes,713,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/565.png
714,95,0,whale,aquatic_mammals,714,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/736.png
715,96,17,willow_tree,trees,715,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3464.png
716,13,18,bus,vehicles_1,716,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5748.png
717,90,18,train,vehicles_1,717,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5937.png
718,16,3,can,food_containers,718,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8931.png
719,34,12,fox,medium_mammals,719,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3605.png
720,66,12,raccoon,medium_mammals,720,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5737.png
721,23,10,cloud,large_natural_outdoor_scenes,721,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/940.png
722,71,10,sea,large_natural_outdoor_scenes,722,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7703.png
723,93,15,turtle,reptiles,723,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/401.png
724,42,8,leopard,large_carnivores,724,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5449.png
725,44,15,lizard,reptiles,725,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3761.png
726,95,0,whale,aquatic_mammals,726,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9954.png
727,51,4,mushroom,fruit_and_vegetables,727,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/953.png
728,34,12,fox,medium_mammals,728,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5832.png
729,26,13,crab,non-insect_invertebrates,729,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/705.png
730,71,10,sea,large_natural_outdoor_scenes,730,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/10.png
731,14,7,butterfly,insects,731,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8546.png
732,47,17,maple_tree,trees,732,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3832.png
733,60,10,plain,large_natural_outdoor_scenes,733,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2504.png
734,4,0,beaver,aquatic_mammals,734,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8425.png
735,72,0,seal,aquatic_mammals,735,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6794.png
736,21,11,chimpanzee,large_omnivores_and_herbivores,736,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6027.png
737,40,5,lamp,household_electrical_devices,737,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6420.png
738,76,9,skyscraper,large_man-made_outdoor_things,738,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/227.png
739,87,5,television,household_electrical_devices,739,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3280.png
740,77,13,snail,non-insect_invertebrates,740,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3010.png
741,21,11,chimpanzee,large_omnivores_and_herbivores,741,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2287.png
742,11,14,boy,people,742,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9974.png
743,91,1,trout,fish,743,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2097.png
744,83,4,sweet_pepper,fruit_and_vegetables,744,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7540.png
745,69,19,rocket,vehicles_2,745,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8450.png
746,60,10,plain,large_natural_outdoor_scenes,746,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7488.png
747,37,9,house,large_man-made_outdoor_things,747,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3242.png
748,2,14,baby,people,748,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8439.png
749,53,4,orange,fruit_and_vegetables,749,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9956.png
750,21,11,chimpanzee,large_omnivores_and_herbivores,750,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1715.png
751,71,10,sea,large_natural_outdoor_scenes,751,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3439.png
752,81,19,streetcar,vehicles_2,752,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1392.png
753,21,11,chimpanzee,large_omnivores_and_herbivores,753,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/126.png
754,96,17,willow_tree,trees,754,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6974.png
755,19,11,cattle,large_omnivores_and_herbivores,755,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1977.png
756,50,16,mouse,small_mammals,756,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2352.png
757,56,17,palm_tree,trees,757,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8555.png
758,48,18,motorcycle,vehicles_1,758,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9017.png
759,34,12,fox,medium_mammals,759,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3823.png
760,1,1,aquarium_fish,fish,760,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9390.png
761,13,18,bus,vehicles_1,761,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6116.png
762,84,6,table,household_furniture,762,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8639.png
763,55,0,otter,aquatic_mammals,763,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8532.png
764,50,16,mouse,small_mammals,764,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3634.png
765,99,13,worm,non-insect_invertebrates,765,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4952.png
766,9,3,bottle,food_containers,766,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8317.png
767,93,15,turtle,reptiles,767,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/859.png
768,20,6,chair,household_furniture,768,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8666.png
769,80,16,squirrel,small_mammals,769,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7395.png
770,80,16,squirrel,small_mammals,770,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1102.png
771,2,14,baby,people,771,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1983.png
772,64,12,possum,medium_mammals,772,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1940.png
773,24,7,cockroach,insects,773,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4407.png
774,76,9,skyscraper,large_man-made_outdoor_things,774,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6992.png
775,98,14,woman,people,775,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7713.png
776,20,6,chair,household_furniture,776,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2389.png
777,26,13,crab,non-insect_invertebrates,777,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6540.png
778,67,1,ray,fish,778,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5562.png
779,28,3,cup,food_containers,779,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8190.png
780,33,10,forest,large_natural_outdoor_scenes,780,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4993.png
781,48,18,motorcycle,vehicles_1,781,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5650.png
782,72,0,seal,aquatic_mammals,782,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1068.png
783,79,13,spider,non-insect_invertebrates,783,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9420.png
784,85,19,tank,vehicles_2,784,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6834.png
785,87,5,television,household_electrical_devices,785,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8394.png
786,22,5,clock,household_electrical_devices,786,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9172.png
787,26,13,crab,non-insect_invertebrates,787,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3391.png
788,24,7,cockroach,insects,788,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9841.png
789,50,16,mouse,small_mammals,789,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2640.png
790,59,17,pine_tree,trees,790,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8449.png
791,85,19,tank,vehicles_2,791,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/120.png
792,53,4,orange,fruit_and_vegetables,792,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5065.png
793,43,8,lion,large_carnivores,793,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3192.png
794,68,9,road,large_man-made_outdoor_things,794,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4121.png
795,21,11,chimpanzee,large_omnivores_and_herbivores,795,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9921.png
796,41,19,lawn_mower,vehicles_2,796,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4428.png
797,11,14,boy,people,797,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2923.png
798,37,9,house,large_man-made_outdoor_things,798,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1503.png
799,43,8,lion,large_carnivores,799,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1872.png
800,51,4,mushroom,fruit_and_vegetables,800,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1782.png
801,78,15,snake,reptiles,801,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/708.png
802,27,15,crocodile,reptiles,802,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8750.png
803,32,1,flatfish,fish,803,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7853.png
804,40,5,lamp,household_electrical_devices,804,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5259.png
805,34,12,fox,medium_mammals,805,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3908.png
806,91,1,trout,fish,806,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7001.png
807,84,6,table,household_furniture,807,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2483.png
808,41,19,lawn_mower,vehicles_2,808,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4425.png
809,58,18,pickup_truck,vehicles_1,809,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2421.png
810,80,16,squirrel,small_mammals,810,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3336.png
811,52,17,oak_tree,trees,811,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9411.png
812,8,18,bicycle,vehicles_1,812,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1043.png
813,90,18,train,vehicles_1,813,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1083.png
814,83,4,sweet_pepper,fruit_and_vegetables,814,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7099.png
815,17,9,castle,large_man-made_outdoor_things,815,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1617.png
816,78,15,snake,reptiles,816,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5056.png
817,68,9,road,large_man-made_outdoor_things,817,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7145.png
818,43,8,lion,large_carnivores,818,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8545.png
819,91,1,trout,fish,819,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9800.png
820,90,18,train,vehicles_1,820,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3223.png
821,34,12,fox,medium_mammals,821,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4706.png
822,44,15,lizard,reptiles,822,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9607.png
823,41,19,lawn_mower,vehicles_2,823,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8582.png
824,6,7,bee,insects,824,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8289.png
825,9,3,bottle,food_containers,825,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7423.png
826,49,10,mountain,large_natural_outdoor_scenes,826,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3710.png
827,60,10,plain,large_natural_outdoor_scenes,827,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3263.png
828,88,8,tiger,large_carnivores,828,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3129.png
829,68,9,road,large_man-made_outdoor_things,829,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3383.png
830,60,10,plain,large_natural_outdoor_scenes,830,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2950.png
831,65,16,rabbit,small_mammals,831,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1717.png
832,24,7,cockroach,insects,832,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/144.png
833,39,5,keyboard,household_electrical_devices,833,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2052.png
834,79,13,spider,non-insect_invertebrates,834,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6711.png
835,90,18,train,vehicles_1,835,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3727.png
836,13,18,bus,vehicles_1,836,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4464.png
837,67,1,ray,fish,837,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2008.png
838,29,15,dinosaur,reptiles,838,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9418.png
839,85,19,tank,vehicles_2,839,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9313.png
840,93,15,turtle,reptiles,840,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3265.png
841,32,1,flatfish,fish,841,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8384.png
842,16,3,can,food_containers,842,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4855.png
843,74,16,shrew,small_mammals,843,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6765.png
844,26,13,crab,non-insect_invertebrates,844,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4163.png
845,73,1,shark,fish,845,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8585.png
846,15,11,camel,large_omnivores_and_herbivores,846,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5032.png
847,80,16,squirrel,small_mammals,847,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9398.png
848,60,10,plain,large_natural_outdoor_scenes,848,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2709.png
849,49,10,mountain,large_natural_outdoor_scenes,849,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2053.png
850,52,17,oak_tree,trees,850,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7631.png
851,35,14,girl,people,851,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4810.png
852,69,19,rocket,vehicles_2,852,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7939.png
853,61,3,plate,food_containers,853,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1997.png
854,29,15,dinosaur,reptiles,854,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3596.png
855,28,3,cup,food_containers,855,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8972.png
856,56,17,palm_tree,trees,856,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5722.png
857,34,12,fox,medium_mammals,857,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3608.png
858,95,0,whale,aquatic_mammals,858,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4580.png
859,27,15,crocodile,reptiles,859,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7018.png
860,95,0,whale,aquatic_mammals,860,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5498.png
861,49,10,mountain,large_natural_outdoor_scenes,861,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2683.png
862,87,5,television,household_electrical_devices,862,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4681.png
863,30,0,dolphin,aquatic_mammals,863,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4016.png
864,32,1,flatfish,fish,864,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/710.png
865,71,10,sea,large_natural_outdoor_scenes,865,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2091.png
866,22,5,clock,household_electrical_devices,866,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4859.png
867,76,9,skyscraper,large_man-made_outdoor_things,867,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3363.png
868,35,14,girl,people,868,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5971.png
869,17,9,castle,large_man-made_outdoor_things,869,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2004.png
870,18,7,caterpillar,insects,870,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/891.png
871,58,18,pickup_truck,vehicles_1,871,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7900.png
872,65,16,rabbit,small_mammals,872,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3454.png
873,59,17,pine_tree,trees,873,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4685.png
874,6,7,bee,insects,874,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1877.png
875,85,19,tank,vehicles_2,875,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9085.png
876,58,18,pickup_truck,vehicles_1,876,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7570.png
877,79,13,spider,non-insect_invertebrates,877,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8142.png
878,30,0,dolphin,aquatic_mammals,878,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9422.png
879,68,9,road,large_man-made_outdoor_things,879,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8290.png
880,37,9,house,large_man-made_outdoor_things,880,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3476.png
881,33,10,forest,large_natural_outdoor_scenes,881,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3202.png
882,27,15,crocodile,reptiles,882,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4057.png
883,29,15,dinosaur,reptiles,883,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6509.png
884,94,6,wardrobe,household_furniture,884,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4382.png
885,49,10,mountain,large_natural_outdoor_scenes,885,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5192.png
886,99,13,worm,non-insect_invertebrates,886,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7420.png
887,11,14,boy,people,887,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4141.png
888,74,16,shrew,small_mammals,888,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/4525.png
889,26,13,crab,non-insect_invertebrates,889,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5887.png
890,19,11,cattle,large_omnivores_and_herbivores,890,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6130.png
891,36,16,hamster,small_mammals,891,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3257.png
892,30,0,dolphin,aquatic_mammals,892,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/670.png
893,65,16,rabbit,small_mammals,893,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7170.png
894,97,8,wolf,large_carnivores,894,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8713.png
895,97,8,wolf,large_carnivores,895,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9317.png
896,22,5,clock,household_electrical_devices,896,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6165.png
897,23,10,cloud,large_natural_outdoor_scenes,897,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1393.png
898,89,19,tractor,vehicles_2,898,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/409.png
899,67,1,ray,fish,899,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5500.png
900,78,15,snake,reptiles,900,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5405.png
901,16,3,can,food_containers,901,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9534.png
902,2,14,baby,people,902,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1012.png
903,45,13,lobster,non-insect_invertebrates,903,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3426.png
904,15,11,camel,large_omnivores_and_herbivores,904,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1423.png
905,24,7,cockroach,insects,905,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2775.png
906,73,1,shark,fish,906,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7042.png
907,35,14,girl,people,907,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2803.png
908,57,4,pear,fruit_and_vegetables,908,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6750.png
909,48,18,motorcycle,vehicles_1,909,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5460.png
910,36,16,hamster,small_mammals,910,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7765.png
911,64,12,possum,medium_mammals,911,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/8787.png
912,53,4,orange,fruit_and_vegetables,912,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/3885.png
913,21,11,chimpanzee,large_omnivores_and_herbivores,913,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/1621.png
914,45,13,lobster,non-insect_invertebrates,914,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6700.png
915,75,12,skunk,medium_mammals,915,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/5320.png
916,76,9,skyscraper,large_man-made_outdoor_things,916,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/222.png
917,23,10,cloud,large_natural_outdoor_scenes,917,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6107.png
918,11,14,boy,people,918,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/6606.png
919,5,6,bed,household_furniture,919,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/2765.png
920,61,3,plate,food_containers,920,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/9064.png
921,84,6,table,household_furniture,921,https://graphics.cs.wisc.edu/Vis/BoxerExamples/cifar-100/test/images/7901.png
